,closeness_global,geometry
23634,3.547653169224806e-05,"LINESTRING (533543.9999999999 182102.9999999994, 533580.4199999999 182060.6699999982)"
23635,3.555399108702724e-05,"LINESTRING (533434.1899999999 182112.0300000002, 533446.5699999998 182152.7900000014)"
23636,3.555203612692811e-05,"LINESTRING (533481 182173.9999999994, 533543.9999999999 182102.9999999994)"
23637,3.56046985701539e-05,"LINESTRING (533473.7099999998 182180.8500000013, 533481 182173.9999999994)"
23638,3.558535441263389e-05,"LINESTRING (533449.25 182162.1399999988, 533446.5699999998 182152.7900000014)"
23639,3.560901928550057e-05,"LINESTRING (533457.3999999999 182190.6200000001, 533449.25 182162.1399999988)"
23640,3.5618288249465783e-05,"LINESTRING (533457.3999999999 182190.6200000001, 533473.7099999998 182180.8500000013)"
23641,3.5637651243824206e-05,"LINESTRING (533425.4299999999 182208.0700000006, 533457.3999999999 182190.6200000001)"
23642,3.5356446596791305e-05,"LINESTRING (533379.9899999999 181921.7500000012, 533351.5099999999 181747.0800000009)"
23643,3.532688186106366e-05,"LINESTRING (533379.9899999999 181921.7500000012, 533382.99 181956.4099999998)"
23644,3.541043563463261e-05,"LINESTRING (533351.5099999999 181747.0800000009, 533335.7599999999 181696.4499999998)"
23645,3.528391948675878e-05,"LINESTRING (533547.9999999999 181239.9999999998, 533508.5499999999 181259.5200000001)"
23646,3.529268188605707e-05,"LINESTRING (533477.87 181228.6999999995, 533547.9999999999 181239.9999999998)"
23647,3.5324333258067155e-05,"LINESTRING (533508.5499999999 181259.5200000001, 533470 181292.9999999995)"
23648,3.539178529072321e-05,"LINESTRING (533385 181302.9999999993, 533441 181254.9999999998)"
23649,3.543582279203049e-05,"LINESTRING (533367.9999999999 181318, 533385 181302.9999999993)"
23650,3.533945027744617e-05,"LINESTRING (533441 181254.9999999998, 533477.87 181228.6999999995)"
23651,3.538819898712215e-05,"LINESTRING (533470 181292.9999999995, 533402.9999999999 181359.9999999997)"
23652,3.544173360935294e-05,"LINESTRING (533402.9999999999 181359.9999999997, 533385 181374.9999999997)"
23653,3.547562748600793e-05,"LINESTRING (533323.9999999999 181357.0000000001, 533367.9999999999 181318)"
23654,3.5532356148943736e-05,"LINESTRING (533279.9999999999 181393.0000000006, 533323.9999999999 181357.0000000001)"
23655,3.550916810349082e-05,"LINESTRING (533385 181374.9999999997, 533284.9999999999 181430.0000000008)"
23656,3.5562754265583825e-05,"LINESTRING (533284.9999999999 181430.0000000008, 533279.9999999999 181393.0000000006)"
23657,3.5596868082680957e-05,"LINESTRING (533221.6599999999 181427.1300000002, 533284.9999999999 181430.0000000008)"
23658,3.479700346543989e-05,"LINESTRING (533635 181049.0000000006, 533632.9999999999 181061.9999999992)"
23659,3.482999853202077e-05,"LINESTRING (533632.9999999999 181061.9999999992, 533623.99 181108.8500000001)"
23660,3.4895971055169865e-05,"LINESTRING (533623.99 181108.8500000001, 533598.84 181177.8900000001)"
23661,3.4931313615288424e-05,"LINESTRING (533592.11 181174.0000000007, 533598.84 181177.8900000001)"
23662,3.4939690361007996e-05,"LINESTRING (533598.84 181177.8900000001, 533604.3399999999 181181.5599999999)"
23663,3.486351848827715e-05,"LINESTRING (533440.71 180705.9100000003, 533440.1799999999 180706.1000000014)"
23664,3.489171860551112e-05,"LINESTRING (533440.1799999999 180706.1000000014, 533335.76 180705.7900000006)"
23665,3.495719066078658e-05,"LINESTRING (533335.76 180705.7900000006, 533255.46 180655.9399999994)"
23666,3.3168468565827026e-05,"LINESTRING (533397.9999999999 187908.0000000006, 533492.9999999999 187880.9999999995)"
23667,3.320191577073028e-05,"LINESTRING (533349.9999999999 187919.9999999997, 533397.9999999999 187908.0000000006)"
23668,3.314235315328487e-05,"LINESTRING (533492.9999999999 187880.9999999995, 533515.0600000001 187875.7100000005)"
23669,3.3215745661619066e-05,"LINESTRING (533341.9999999999 187921.9999999996, 533349.9999999999 187919.9999999997)"
23670,3.322516068459987e-05,"LINESTRING (533312.9199999999 187929.6500000007, 533341.9999999999 187921.9999999996)"
23671,3.323404301397629e-05,"LINESTRING (533307.0700000001 187931.1900000001, 533312.9199999999 187929.6500000007)"
23672,3.325425767237869e-05,"LINESTRING (533245 187947.0000000001, 533307.0700000001 187931.1900000001)"
23673,3.3598897504094656e-05,"LINESTRING (532739.9199999998 187953.9700000003, 532761.79 187989.9100000017)"
23674,3.3622482201351654e-05,"LINESTRING (532735.53 187946.1500000001, 532739.9199999998 187953.9700000003)"
23675,3.3545094159418216e-05,"LINESTRING (532761.79 187989.9100000017, 532800.9999999999 188055.9999999998)"
23676,3.361953624735201e-05,"LINESTRING (532753.8999999999 187916.4500000004, 532795.0099999999 187927.4899999989)"
23677,3.365869201357471e-05,"LINESTRING (532703.3999999998 187891.7100000001, 532753.8999999999 187916.4500000004)"
23678,3.36501852033594e-05,"LINESTRING (532715.8599999999 187912.8300000005, 532753.8999999999 187916.4500000004)"
23679,3.3581155590397915e-05,"LINESTRING (532795.0099999999 187927.4899999989, 532844.4999999999 187935.3499999997)"
23680,3.353985156503254e-05,"LINESTRING (532844.4999999999 187935.3499999997, 532894 187943.0000000002)"
23681,3.329310741515038e-05,"LINESTRING (533179.8899999999 187958.4000000001, 533245 187947.0000000001)"
23682,3.351182899624738e-05,"LINESTRING (532894 187943.0000000002, 532911.9999999999 187945.3700000002)"
23683,3.349113773630454e-05,"LINESTRING (532911.9999999999 187945.3700000002, 532944.0899999999 187949.660000001)"
23684,3.346721716716876e-05,"LINESTRING (532944.0899999999 187949.660000001, 532969.9999999999 187952.9999999992)"
23685,3.331608293434583e-05,"LINESTRING (533170.6099999999 187959.1300000002, 533179.8899999999 187958.4000000001)"
23686,3.34454407279002e-05,"LINESTRING (532969.9999999999 187952.9999999992, 532996.9599999998 187957.4899999996)"
23687,3.341761296630649e-05,"LINESTRING (532996.9599999998 187957.4899999996, 533040.8899999999 187962.1299999991)"
23688,3.338300612417988e-05,"LINESTRING (533040.8899999999 187962.1299999991, 533096.9899999999 187963.7099999998)"
23689,3.3342027905225704e-05,"LINESTRING (533096.9899999999 187963.7099999998, 533170.6099999999 187959.1300000002)"
23690,3.359973204631629e-05,"LINESTRING (530372.9999999999 187653.9999999998, 530357.9999999999 187670.9999999998)"
23691,3.361389987130714e-05,"LINESTRING (530372.9999999999 187653.9999999998, 530386.3699999999 187639.4200000005)"
23692,3.3585299671995204e-05,"LINESTRING (530357.9999999999 187670.9999999998, 530348.3 187689.3300000008)"
23693,3.340919356905198e-05,"LINESTRING (530255.9999999999 187910.0000000013, 530221.9999999999 187989.9999999994)"
23694,3.342896031613661e-05,"LINESTRING (530261.0499999999 187897.8100000012, 530255.9999999999 187910.0000000013)"
23695,3.339675253338687e-05,"LINESTRING (530221.9999999999 187989.9999999994, 530219 187997.9999999999)"
23696,3.345232122443716e-05,"LINESTRING (530281.7699999999 187840.3599999996, 530261.0499999999 187897.8100000012)"
23697,3.347736446513402e-05,"LINESTRING (530288 187822.9999999996, 530281.7699999999 187840.3599999996)"
23698,3.3489719074490636e-05,"LINESTRING (530294.1799999999 187803.3600000001, 530288 187822.9999999996)"
23699,3.351109384361487e-05,"LINESTRING (530313.51 187761.1299999994, 530294.1799999999 187803.3600000001)"
23700,3.3531325331137126e-05,"LINESTRING (530320 187745.9999999997, 530313.51 187761.1299999994)"
23701,3.3551713164702644e-05,"LINESTRING (530339.9999999999 187705.0000000003, 530320 187745.9999999997)"
23702,3.357257067928036e-05,"LINESTRING (530348.3 187689.3300000008, 530339.9999999999 187705.0000000003)"
23703,3.378236539037003e-05,"LINESTRING (529917.9999999999 187943.9999999998, 529951.7199999997 188032.1700000009)"
23704,3.381132140303058e-05,"LINESTRING (529904.7399999999 187902.0900000007, 529917.9999999999 187943.9999999998)"
23705,3.375709176407351e-05,"LINESTRING (529951.7199999997 188032.1700000009, 529963.3499999999 188056.7000000014)"
23706,3.387812536172289e-05,"LINESTRING (529889 187761.0000000004, 529880.9999999998 187793.000000001)"
23707,3.3868990931596986e-05,"LINESTRING (529880.9999999998 187793.000000001, 529880.51 187795.91)"
23708,3.38669165243312e-05,"LINESTRING (529880.51 187795.91, 529879.6 187801.3599999995)"
23709,3.3858986905060116e-05,"LINESTRING (529879.6 187801.3599999995, 529883.4 187831.1599999998)"
23710,3.383651062149124e-05,"LINESTRING (529883.4 187831.1599999998, 529904.7399999999 187902.0900000007)"
23711,3.381301174092257e-05,"LINESTRING (532621.7599999999 187811.2400000009, 532476.0899999999 187722.9600000014)"
23712,3.3717823746261025e-05,"LINESTRING (532703.3999999998 187891.7100000001, 532621.7599999999 187811.2400000009)"
23713,3.3896951942614446e-05,"LINESTRING (532476.0899999999 187722.9600000014, 532412.5399999999 187684.9400000009)"
23714,3.3671683941097296e-05,"LINESTRING (532715.8599999999 187912.8300000005, 532703.3999999998 187891.7100000001)"
23715,3.364493458041601e-05,"LINESTRING (532735.53 187946.1500000001, 532715.8599999999 187912.8300000005)"
23716,3.403359995959589e-05,"LINESTRING (532412.5399999999 187684.9400000009, 532152.3199999998 187540.4599999997)"
23717,3.3764825595100176e-05,"LINESTRING (531882.9999999999 187915.9999999998, 531865.9999999998 188008.0000000003)"
23718,3.3961583278331906e-05,"LINESTRING (532006.9999999998 187589.0000000018, 531882.9999999999 187915.9999999998)"
23719,3.370450865920909e-05,"LINESTRING (531865.9999999998 188008.0000000003, 531858.9999999999 188070.0000000002)"
23720,3.502848956369589e-05,"LINESTRING (533531.3499999999 184788.7600000003, 533428.9999999999 184775.0000000009)"
23721,3.498105430955638e-05,"LINESTRING (533531.55 184810.0600000003, 533531.3499999999 184788.7600000003)"
23722,3.495879362579586e-05,"LINESTRING (533531.3499999999 184788.7600000003, 533607.9999999999 184796.0000000008)"
23723,3.511591779459441e-05,"LINESTRING (533428.9999999999 184775.0000000009, 533282.9999999999 184794.0000000001)"
23724,3.520373857897024e-05,"LINESTRING (533282.9999999999 184794.0000000001, 533182 184802.9999999995)"
23725,3.4160710123625916e-05,"LINESTRING (532036.9999999999 187517.9999999997, 532006.9999999998 187589.0000000018)"
23726,3.420845050816004e-05,"LINESTRING (532036.9999999999 187517.9999999997, 532040.4799999999 187501.3500000005)"
23727,3.425199503604635e-05,"LINESTRING (532035.4199999999 187457.1999999997, 532030.9999999999 187449.9999999999)"
23728,3.4249553474521514e-05,"LINESTRING (532035.6900000001 187457.6399999997, 532035.4199999999 187457.1999999997)"
23729,3.423689360413958e-05,"LINESTRING (532067.24 187456.5500000002, 532035.4199999999 187457.1999999997)"
23730,3.430809540450011e-05,"LINESTRING (532030.9999999999 187449.9999999999, 531910.9999999999 187294.9999999991)"
23731,3.423329086787512e-05,"LINESTRING (532040.4799999999 187501.3500000005, 532035.6900000001 187457.6399999997)"
23732,3.424108067935102e-05,"LINESTRING (532054.3599999999 187477.96, 532035.6900000001 187457.6399999997)"
23733,3.422842080896908e-05,"LINESTRING (532054.3599999999 187477.96, 532067.24 187456.5500000002)"
23734,3.4211982517705813e-05,"LINESTRING (532067.24 187456.5500000002, 532078.9999999999 187436.9999999991)"
23735,3.421623393441921e-05,"LINESTRING (532040.4799999999 187501.3500000005, 532041.79 187498.8599999993)"
23736,3.422402374589511e-05,"LINESTRING (532041.79 187498.8599999993, 532054.3599999999 187477.96)"
23737,3.422262491839935e-05,"LINESTRING (532077.3299999998 187493.2300000009, 532054.3599999999 187477.96)"
23738,3.421387680609244e-05,"LINESTRING (532041.79 187498.8599999993, 532077.3299999998 187493.2300000009)"
23739,3.4205469685276514e-05,"LINESTRING (532092.9799999999 187502.2500000003, 532077.3299999998 187493.2300000009)"
23740,3.419453274325041e-05,"LINESTRING (532084.0199999999 187426.9600000002, 532078.9999999999 187436.9999999991)"
23741,3.4171162083277466e-05,"LINESTRING (532152.3199999998 187540.4599999997, 532092.9799999999 187502.2500000003)"
23742,3.418362455357168e-05,"LINESTRING (532089.2199999997 187416.5700000011, 532084.0199999999 187426.9600000002)"
23743,3.4155075701390497e-05,"LINESTRING (532110.8399999999 187373.3300000001, 532089.2199999997 187416.5700000011)"
23744,3.411056736748e-05,"LINESTRING (532130.8399999999 187332.5000000005, 532110.8399999999 187373.3300000001)"
23745,3.4039642418458684e-05,"LINESTRING (532176 187236.9999999991, 532130.8399999999 187332.5000000005)"
23746,3.3963353242538166e-05,"LINESTRING (532188.0099999999 187180.1799999998, 532176 187236.9999999991)"
23747,3.381002450050002e-05,"LINESTRING (532243.9999999999 186901.0000000003, 532198.3099999999 187053.5399999999)"
23748,3.3829260182633824e-05,"LINESTRING (532299.9999999999 186769, 532243.9999999999 186901.0000000003)"
23749,3.3825704703834555e-05,"LINESTRING (532198.3099999999 187053.5399999999, 532196.9999999999 187064.0000000002)"
23750,3.3840396528730195e-05,"LINESTRING (532196.9999999999 187064.0000000002, 532194.9999999999 187086.0000000003)"
23751,3.388630285717835e-05,"LINESTRING (532194.9999999999 187086.0000000003, 532189.5699999999 187164.7900000006)"
23752,3.392936971509302e-05,"LINESTRING (532189.5699999999 187164.7900000006, 532188.0099999999 187180.1799999998)"
23753,3.3923393734131975e-05,"LINESTRING (532353.9999999999 186608.9999999997, 532333.1799999999 186683.4299999992)"
23754,3.4004035926636905e-05,"LINESTRING (532375.9999999999 186375.0000000005, 532353.9999999999 186608.9999999997)"
23755,3.389272719961365e-05,"LINESTRING (532333.1799999999 186683.4299999992, 532318.1199999999 186727.4700000002)"
23756,3.387038543351075e-05,"LINESTRING (532318.1199999999 186727.4700000002, 532299.9999999999 186769)"
23757,3.410507513127228e-05,"LINESTRING (532377.3599999999 186321.6999999991, 532387.0299999999 186289.5200000017)"
23758,3.408040984421702e-05,"LINESTRING (532377.3599999999 186321.6999999991, 532375.9999999999 186375.0000000005)"
23759,3.419715522490854e-05,"LINESTRING (532475.9999999999 186039.0000000003, 532387.0299999999 186289.5200000017)"
23760,3.43032362479522e-05,"LINESTRING (532481.9999999999 185981.0000000003, 532477 186025.9999999995)"
23761,3.433250012382736e-05,"LINESTRING (532485.4899999999 185938.7300000004, 532481.9999999999 185981.0000000003)"
23762,3.428388576394505e-05,"LINESTRING (532477 186025.9999999995, 532475.9999999999 186039.0000000003)"
23763,3.452324481182604e-05,"LINESTRING (532585 185681.0000000006, 532544.9999999999 185756.0000000005)"
23764,3.4588621213670716e-05,"LINESTRING (532615 185625.9999999995, 532585 185681.0000000006)"
23765,3.445878865823325e-05,"LINESTRING (532544.9999999999 185756.0000000005, 532509.72 185821.0799999991)"
23766,3.442049793344087e-05,"LINESTRING (532509.72 185821.0799999991, 532494.9999999999 185849.0000000007)"
23767,3.4377925990848866e-05,"LINESTRING (532494.9999999999 185849.0000000007, 532485.4899999999 185938.7300000004)"
23768,3.5372754520145025e-05,"LINESTRING (533033.9999999999 184813.9999999996, 532966.9999999999 184816.9999999999)"
23769,3.5343882038125e-05,"LINESTRING (533044.3499999999 184813.3900000007, 533033.9999999999 184813.9999999996)"
23770,3.5448573584486165e-05,"LINESTRING (532966.9999999999 184816.9999999999, 532832 184808.0000000005)"
23771,3.531030911835768e-05,"LINESTRING (533125.51 184807.8400000008, 533044.3499999999 184813.3900000007)"
23772,3.526025648254261e-05,"LINESTRING (533182 184802.9999999995, 533125.51 184807.8400000008)"
23773,3.485860048334784e-05,"LINESTRING (532894.1699999999 185415.8299999993, 532891.5299999999 185347.5200000001)"
23774,3.4850179821391156e-05,"LINESTRING (532857.9999999999 185426.0000000001, 532894.1699999999 185415.8299999993)"
23775,3.491235934184245e-05,"LINESTRING (532891.5299999999 185347.5200000001, 532876.5999999997 185303.230000001)"
23776,3.496655120753005e-05,"LINESTRING (532824 185295.9999999991, 532876.5999999997 185303.230000001)"
23777,3.572892433541868e-05,"LINESTRING (532823.8999999999 183142.3599999998, 532839 183103.9999999999)"
23778,3.570844031398062e-05,"LINESTRING (532818.9999999999 183153.9999999994, 532823.8999999999 183142.3599999998)"
23779,3.5798103175123784e-05,"LINESTRING (532839 183103.9999999999, 532824.1299999999 182972.9799999993)"
23780,3.565086080271792e-05,"LINESTRING (532764 183283.0000000001, 532818.9999999999 183153.9999999994)"
23781,3.557520459377256e-05,"LINESTRING (532736.9999999999 183339.0000000002, 532764 183283.0000000001)"
23782,3.553035943434281e-05,"LINESTRING (532709 183393.0000000002, 532736.9999999999 183339.0000000002)"
23783,3.538813901895758e-05,"LINESTRING (532694.9999999999 185004.0000000006, 532768.9999999999 184930.0000000017)"
23784,3.5308538382587584e-05,"LINESTRING (532694.9999999999 185004.0000000006, 532708 185053.9999999994)"
23785,3.547470471181471e-05,"LINESTRING (532768.9999999999 184930.0000000017, 532758.9999999998 184869.0000000001)"
23786,3.5568485049932886e-05,"LINESTRING (532736 184816.000000001, 532719.9999999999 184818.9999999998)"
23787,3.5576553286242396e-05,"LINESTRING (532736 184816.000000001, 532731.9999999999 184796.0000000008)"
23788,3.553584329927771e-05,"LINESTRING (532832 184808.0000000005, 532736 184816.000000001)"
23789,3.5540092421140675e-05,"LINESTRING (532758.9999999998 184869.0000000001, 532736 184816.000000001)"
23790,3.552119322925539e-05,"LINESTRING (532719.9999999999 184818.9999999998, 532633 184837.0000000001)"
23791,3.557272790445148e-05,"LINESTRING (532719.9999999999 184818.9999999998, 532731.9999999999 184796.0000000008)"
23792,3.558892728218554e-05,"LINESTRING (532728.9999999998 184783.0000000008, 532723 184764.0000000009)"
23793,3.558311029967433e-05,"LINESTRING (532731.9999999999 184796.0000000008, 532728.9999999998 184783.0000000008)"
23794,3.560027817241235e-05,"LINESTRING (532723 184764.0000000009, 532709 184721.9999999998)"
23795,3.583046645211005e-05,"LINESTRING (532462 184412.0000000017, 532447.3999999999 184394.8)"
23796,3.579599488802879e-05,"LINESTRING (532511 184470.000000001, 532462 184412.0000000017)"
23797,3.584398279052969e-05,"LINESTRING (532447.3999999999 184394.8, 532437 184382.9999999999)"
23798,3.5750936368560856e-05,"LINESTRING (532544.9999999999 184512, 532511 184470.000000001)"
23799,3.491541100865879e-05,"LINESTRING (532827.9999999999 185403.0000000003, 532827.24 185407.16)"
23800,3.490904286926109e-05,"LINESTRING (532834 185416.9999999993, 532827.9999999999 185403.0000000003)"
23801,3.495628071429889e-05,"LINESTRING (532827.9999999999 185403.0000000003, 532806.9999999999 185325.0000000016)"
23802,3.4896646825792064e-05,"LINESTRING (532827.24 185407.16, 532818.9999999999 185442.0000000005)"
23803,3.4886833987777585e-05,"LINESTRING (532834 185416.9999999993, 532857.9999999999 185426.0000000001)"
23804,3.489153495569462e-05,"LINESTRING (532840.52 185435.3800000003, 532834 185416.9999999993)"
23805,3.4881160770111423e-05,"LINESTRING (532818.9999999999 185442.0000000005, 532840.52 185435.3800000003)"
23806,3.484754252788917e-05,"LINESTRING (532758.9999999999 185476.9999999999, 532818.9999999999 185442.0000000005)"
23807,3.487771607149464e-05,"LINESTRING (532840.52 185435.3800000003, 532857.9999999999 185426.0000000001)"
23808,3.478486240288859e-05,"LINESTRING (532697 185498.0000000005, 532758.9999999999 185476.9999999999)"
23809,3.473039677550134e-05,"LINESTRING (532697 185498.0000000005, 532661.4999999998 185537.2499999994)"
23810,3.4678531520327205e-05,"LINESTRING (532661.4999999998 185537.2499999994, 532633 185592.0000000003)"
23811,3.4633637389490545e-05,"LINESTRING (532633 185592.0000000003, 532615 185625.9999999995)"
23812,3.523207268680447e-05,"LINESTRING (532722.9999999999 185110.9999999998, 532719 185092.9999999995)"
23813,3.518983620320145e-05,"LINESTRING (532738.6399999999 185174.6400000002, 532722.9999999999 185110.9999999998)"
23814,3.5261852236080304e-05,"LINESTRING (532719 185092.9999999995, 532708 185053.9999999994)"
23815,3.514039617718328e-05,"LINESTRING (532753.9199999999 185204.2699999987, 532738.6399999999 185174.6400000002)"
23816,3.510318329449384e-05,"LINESTRING (532773 185242.0000000004, 532753.9199999999 185204.2699999987)"
23817,3.5056935643603106e-05,"LINESTRING (532793.9999999999 185289.9999999999, 532773 185242.0000000004)"
23818,3.5014819723414276e-05,"LINESTRING (532793.9999999999 185289.9999999999, 532824 185295.9999999991)"
23819,3.501326392500777e-05,"LINESTRING (532806.9999999999 185325.0000000016, 532793.9999999999 185289.9999999999)"
23820,3.499668436045966e-05,"LINESTRING (532824 185295.9999999991, 532806.9999999999 185325.0000000016)"
23821,3.571681180187878e-05,"LINESTRING (532574.9999999998 184547.9999999998, 532544.9999999999 184512)"
23822,3.568945590749881e-05,"LINESTRING (532608.9999999999 184588.9999999998, 532574.9999999998 184547.9999999998)"
23823,3.566357023911893e-05,"LINESTRING (532650 184639.9999999997, 532608.9999999999 184588.9999999998)"
23824,3.5636891261648e-05,"LINESTRING (532687.9999999999 184687.9999999999, 532650 184639.9999999997)"
23825,3.562358522256624e-05,"LINESTRING (532690.2 184690.8499999997, 532687.9999999999 184687.9999999999)"
23826,3.5615488031497745e-05,"LINESTRING (532709 184721.9999999998, 532690.2 184690.8499999997)"
23827,3.530655530556427e-05,"LINESTRING (532458.9999999999 184855.0000000004, 532445.9999999999 184856)"
23828,3.5372903625400024e-05,"LINESTRING (532586.9 184842.5600000001, 532458.9999999999 184855.0000000004)"
23829,3.5301273188681203e-05,"LINESTRING (532445.9999999999 184856, 532402.2799999999 184861.0499999995)"
23830,3.5455460452864834e-05,"LINESTRING (532633 184837.0000000001, 532586.9 184842.5600000001)"
23831,3.5576915051684184e-05,"LINESTRING (532439.9999999999 183838.0000000017, 532582.9999999999 183636.9999999999)"
23832,3.573395925546924e-05,"LINESTRING (532390 183907.9999999999, 532439.9999999999 183838.0000000017)"
23833,3.5437881294802956e-05,"LINESTRING (532582.9999999999 183636.9999999999, 532626.9999999999 183558.0000000001)"
23834,3.546075071091003e-05,"LINESTRING (532626.9999999999 183558.0000000001, 532709 183393.0000000002)"
23835,3.5788057555939924e-05,"LINESTRING (532374.9999999999 183924.9999999999, 532390 183907.9999999999)"
23836,3.588809399734672e-05,"LINESTRING (532246 184043.9999999995, 532374.9999999999 183924.9999999999)"
23837,3.603841891726975e-05,"LINESTRING (532166.3100000001 184118.409999999, 532246 184043.9999999995)"
23838,3.603742514307993e-05,"LINESTRING (532003.9899999999 184247.910000001, 532149.7699999999 184134.0100000008)"
23839,3.5936700393261484e-05,"LINESTRING (532003.9899999999 184247.910000001, 531985.3399999999 184263.0999999999)"
23840,3.61049946624769e-05,"LINESTRING (532149.7699999999 184134.0100000008, 532193 184177.0000000001)"
23841,3.613924691242624e-05,"LINESTRING (532105.9999999999 184089.0000000008, 532149.7699999999 184134.0100000008)"
23842,3.6113813738937545e-05,"LINESTRING (532166.3100000001 184118.409999999, 532149.7699999999 184134.0100000008)"
23843,3.605375471377787e-05,"LINESTRING (532254 184224.9999999996, 532193 184177.0000000001)"
23844,3.600968208886277e-05,"LINESTRING (532287.4699999999 184250.3399999994, 532254 184224.9999999996)"
23845,3.596629477854313e-05,"LINESTRING (532347.9599999998 184297.0200000006, 532287.4699999999 184250.3399999994)"
23846,3.5919578449618465e-05,"LINESTRING (531972.9299999999 184271.8099999998, 531985.3399999999 184263.0999999999)"
23847,3.5928036621250424e-05,"LINESTRING (532369.9999999999 184315.0000000016, 532347.9599999998 184297.0200000006)"
23848,3.588363619608547e-05,"LINESTRING (532437 184382.9999999999, 532369.9999999999 184315.0000000016)"
23849,3.5553033820270637e-05,"LINESTRING (532162 184867.0000000001, 531976 184824.9999999997)"
23850,3.543879643467357e-05,"LINESTRING (532235.9999999999 184865.9999999991, 532162 184867.0000000001)"
23851,3.565336204196797e-05,"LINESTRING (531946.3999999999 184811.9200000005, 531976 184824.9999999997)"
23852,3.530421141692689e-05,"LINESTRING (532402.2799999999 184861.0499999995, 532395.3299999998 184861.8500000002)"
23853,3.531341341836142e-05,"LINESTRING (532395.3299999998 184861.8500000002, 532372.7199999999 184864.4599999997)"
23854,3.532165280219953e-05,"LINESTRING (532372.7199999999 184864.4599999997, 532368.8999999999 184865.1199999999)"
23855,3.5330722394169266e-05,"LINESTRING (532368.8999999999 184865.1199999999, 532343.6999999998 184868.3700000005)"
23856,3.5354229288341115e-05,"LINESTRING (532343.6999999998 184868.3700000005, 532293.3399999999 184869.6999999995)"
23857,3.5390004799424704e-05,"LINESTRING (532293.3399999999 184869.6999999995, 532235.9999999999 184865.9999999991)"
23858,3.625686884707091e-05,"LINESTRING (531935 183900.9999999991, 531917.9999999999 183876.0000000001)"
23859,3.6248734727202536e-05,"LINESTRING (531940.9999999998 183909.0000000003, 531935 183900.9999999991)"
23860,3.626990721567269e-05,"LINESTRING (531917.9999999999 183876.0000000001, 531898 183848.999999999)"
23861,3.6243533473107864e-05,"LINESTRING (531949.9999999999 183922.0000000017, 531940.9999999998 183909.0000000003)"
23862,3.6234479820838124e-05,"LINESTRING (531968 183944.9999999987, 531949.9999999999 183922.0000000017)"
23863,3.620749087077796e-05,"LINESTRING (532040 184023.000000001, 531968 183944.9999999987)"
23864,3.616863514884176e-05,"LINESTRING (532105.9999999999 184089.0000000008, 532040 184023.000000001)"
23865,3.5783868453943104e-05,"LINESTRING (531810.2899999999 184755.8900000005, 531778 184745.0000000017)"
23866,3.572397168769959e-05,"LINESTRING (531938.3599999999 184808.26, 531810.2899999999 184755.8900000005)"
23867,3.579958611390108e-05,"LINESTRING (531778 184745.0000000017, 531767.9999999999 184743.000000001)"
23868,3.5609536548345634e-05,"LINESTRING (531938.3599999999 184808.26, 531959.28 184934.6799999997)"
23869,3.5672137692949795e-05,"LINESTRING (531946.3999999999 184811.9200000005, 531938.3599999999 184808.26)"
23870,3.5533936693350326e-05,"LINESTRING (531959.28 184934.6799999997, 531960.9999999999 184951.9999999998)"
23871,3.549539805424287e-05,"LINESTRING (531966.8499999999 185009.2899999996, 531960.9999999999 184951.9999999998)"
23872,3.5270804190299754e-05,"LINESTRING (531959.9999999998 185249.0000000006, 531970.2499999999 185157.1399999991)"
23873,3.5192151628311074e-05,"LINESTRING (531953.4799999999 185320.74, 531959.9999999998 185249.0000000006)"
23874,3.5318641487089376e-05,"LINESTRING (531970.2499999999 185157.1399999991, 531970.7899999999 185151.9700000006)"
23875,3.5453643582648696e-05,"LINESTRING (531969 185033.0000000002, 531966.8499999999 185009.2899999996)"
23876,3.5381337667751486e-05,"LINESTRING (531970.7899999999 185151.9700000006, 531969 185033.0000000002)"
23877,3.594501808585567e-05,"LINESTRING (532775 182887.9999999996, 532766.9999999999 182858.9999999992)"
23878,3.592944474927022e-05,"LINESTRING (532760.9999999999 182895.0000000005, 532775 182887.9999999996)"
23879,3.5925946958707255e-05,"LINESTRING (532782.9999999999 182911.0000000015, 532775 182887.9999999996)"
23880,3.599004155054455e-05,"LINESTRING (532766.9999999999 182858.9999999992, 532746 182774.9999999999)"
23881,3.591653649167655e-05,"LINESTRING (532751 182883.0000000001, 532760.9999999999 182895.0000000005)"
23882,3.595208930736875e-05,"LINESTRING (532695.0599999999 182815.9000000001, 532751 182883.0000000001)"
23883,3.591971952398027e-05,"LINESTRING (532760.9999999999 182895.0000000005, 532782.9999999999 182911.0000000015)"
23884,3.588390605086489e-05,"LINESTRING (532824.1299999999 182972.9799999993, 532782.9999999999 182911.0000000015)"
23885,3.642477621879927e-05,"LINESTRING (531962 182958.0000000007, 532004 182941.999999999)"
23886,3.646916521787712e-05,"LINESTRING (531912 182976.9999999999, 531962 182958.0000000007)"
23887,3.638802715279324e-05,"LINESTRING (532004 182941.999999999, 532039.9999999999 182927.9999999993)"
23888,3.6359869077815175e-05,"LINESTRING (532063.9999999998 182919.0000000006, 532039.9999999999 182927.9999999993)"
23889,3.6344088297194266e-05,"LINESTRING (532063.9999999998 182919.0000000006, 532074 182916.000000001)"
23890,3.628060550803164e-05,"LINESTRING (532074 182916.000000001, 532213.9999999999 182862.0000000002)"
