1007_17_40,30888.782762787883
1007_17_50,30888.782762787883
1007_18_00,30888.782762787883
1007_18_10,30888.782762787883
1007_18_20,30888.782762787883
1007_18_30,30888.782762787883
1007_18_40,30888.782762787883
1007_18_50,30888.782762787883
1007_19_00,30888.782762787883
1007_19_10,30888.782762787883
1007_19_20,30888.782762787883
1007_19_30,30888.782762787883
1007_19_40,30888.782762787883
1007_19_50,30888.782762787883
1007_20_00,30888.782762787883
1007_20_10,30888.782762787883
1007_20_20,30888.782762787883
1007_20_30,30888.782762787883
1007_20_40,30888.782762787883
1007_20_50,30888.782762787883
1007_21_00,30888.782762787883
1007_21_10,30888.782762787883
1007_21_20,30888.782762787883
1007_21_40,30888.782762787883
1008_06_10,63064.63628450872
1008_07_20,63064.63628450872
1008_07_30,63064.63628450872
1008_07_40,63064.63628450872
1008_08_30,63064.63628450872
1008_08_40,63064.63628450872
1008_08_50,63064.63628450872
1008_09_00,63064.63628450872
1008_09_40,63064.63628450872
1008_09_50,63064.63628450872
1008_10_00,63064.63628450872
1008_10_30,63064.63628450872
1008_11_10,63064.63628450872
1008_11_20,63064.63628450872
1008_11_30,63064.63628450872
1008_11_40,63064.63628450872
1008_12_20,63064.63628450872
1008_13_40,63064.63628450872
1009_19_40,16489.75167219163
1009_19_50,16489.75167219163
1009_20_40,16489.75167219163
1009_20_50,16489.75167219163
1009_21_20,16489.75167219163
1009_21_40,16489.75167219163
1009_21_50,16489.75167219163
100_06_00,28414.44251117268
100_06_10,28414.44251117268
100_06_20,28414.44251117268
100_06_30,28414.44251117268
100_06_40,28414.44251117268
100_07_00,28414.44251117268
100_07_10,28414.44251117268
100_07_30,28414.44251117268
100_07_40,28414.44251117268
100_07_50,28414.44251117268
100_08_00,28414.44251117268
100_08_10,28414.44251117268
100_08_30,28414.44251117268
100_08_40,28414.44251117268
100_08_50,28414.44251117268
100_09_00,28414.44251117268
100_09_30,28414.44251117268
100_09_50,28414.44251117268
100_10_00,28414.44251117268
100_10_30,28414.44251117268
100_11_00,28414.44251117268
100_11_10,28414.44251117268
100_11_20,28414.44251117268
100_11_30,28414.44251117268
100_11_40,28414.44251117268
100_12_00,28414.44251117268
100_12_10,28414.44251117268
100_12_20,28414.44251117268
100_12_30,28414.44251117268
100_12_40,28414.44251117268
100_12_50,28414.44251117268
100_13_00,28414.44251117268
100_13_30,28414.44251117268
100_13_40,28414.44251117268
100_13_50,28414.44251117268
100_14_00,28414.44251117268
100_14_10,28414.44251117268
100_14_30,28414.44251117268
100_14_40,28414.44251117268
100_14_50,28414.44251117268
100_15_00,28414.44251117268
100_15_10,28414.44251117268
100_15_20,28414.44251117268
100_15_30,28414.44251117268
100_15_40,28414.44251117268
100_16_00,28414.44251117268
100_16_10,28414.44251117268
100_16_20,28414.44251117268
100_16_30,28414.44251117268
100_16_40,28414.44251117268
100_16_50,28414.44251117268
100_17_00,28414.44251117268
100_17_10,28414.44251117268
100_17_20,28414.44251117268
100_17_30,28414.44251117268
100_17_40,28414.44251117268
100_17_50,28414.44251117268
100_18_00,28414.44251117268
100_18_10,28414.44251117268
100_18_20,28414.44251117268
100_18_30,28414.44251117268
100_18_40,28414.44251117268
100_18_50,28414.44251117268
100_19_00,28414.44251117268
100_19_10,28414.44251117268
100_19_20,28414.44251117268
100_19_30,28414.44251117268
100_19_50,28414.44251117268
100_20_10,28414.44251117268
100_20_20,28414.44251117268
100_20_30,28414.44251117268
100_20_40,28414.44251117268
100_21_00,28414.44251117268
100_21_30,28414.44251117268
100_21_40,28414.44251117268
1010_06_00,4781.843336195785
1010_06_10,4781.843336195785
1010_06_20,4781.843336195785
1010_06_30,4781.843336195785
1010_06_40,4781.843336195785
1010_06_50,4781.843336195785
1010_07_00,4781.843336195785
1010_07_10,4781.843336195785
1010_07_20,4781.843336195785
1010_07_30,4781.843336195785
1010_07_40,4781.843336195785
1010_07_50,4781.843336195785
1010_08_00,4781.843336195785
1010_08_10,4781.843336195785
1010_08_20,4781.843336195785
1010_08_30,4781.843336195785
1010_08_40,4781.843336195785
1010_08_50,4781.843336195785
1010_09_00,4781.843336195785
1010_09_30,4781.843336195785
1010_09_40,4781.843336195785
1010_10_00,4781.843336195785
1013_16_50,45834.202337778224
1013_17_30,45834.202337778224
1013_17_40,45834.202337778224
1013_18_20,45834.202337778224
1014_06_00,35025.50302926667
1014_06_10,35025.50302926667
1014_06_20,35025.50302926667
1014_06_30,35025.50302926667
1014_06_40,35025.50302926667
1014_06_50,35025.50302926667
1014_07_00,35025.50302926667
1014_07_10,35025.50302926667
1014_07_20,35025.50302926667
1014_07_30,35025.50302926667
1014_07_40,35025.50302926667
1014_07_50,35025.50302926667
1014_08_00,35025.50302926667
1014_08_10,35025.50302926667
1014_08_20,35025.50302926667
1014_08_30,35025.50302926667
1014_08_40,35025.50302926667
1014_08_50,35025.50302926667
1014_09_00,35025.50302926667
1014_09_10,35025.50302926667
1014_09_20,35025.50302926667
1014_09_30,35025.50302926667
1014_09_40,35025.50302926667
1014_09_50,35025.50302926667
1014_10_00,35025.50302926667
1014_10_10,35025.50302926667
1014_10_20,35025.50302926667
1014_10_30,35025.50302926667
1014_10_40,35025.50302926667
1014_10_50,35025.50302926667
1014_11_00,35025.50302926667
1014_11_10,35025.50302926667
1014_11_20,35025.50302926667
1014_11_30,35025.50302926667
1014_11_40,35025.50302926667
1014_11_50,35025.50302926667
1014_12_00,35025.50302926667
1014_12_10,35025.50302926667
1014_12_20,35025.50302926667
1014_12_30,35025.50302926667
1014_12_40,35025.50302926667
1014_12_50,35025.50302926667
1014_13_00,35025.50302926667
1014_13_10,35025.50302926667
1014_13_20,35025.50302926667
1014_13_30,35025.50302926667
1014_13_40,35025.50302926667
1014_13_50,35025.50302926667
1014_14_00,35025.50302926667
1014_14_10,35025.50302926667
1014_14_20,35025.50302926667
1014_14_30,35025.50302926667
1014_14_40,35025.50302926667
1014_14_50,35025.50302926667
1014_15_00,35025.50302926667
1014_15_10,35025.50302926667
1014_15_20,35025.50302926667
1014_15_30,35025.50302926667
1014_15_40,35025.50302926667
1014_15_50,35025.50302926667
1014_16_00,35025.50302926667
1014_16_10,35025.50302926667
1014_16_20,35025.50302926667
1014_16_30,35025.50302926667
1014_16_40,35025.50302926667
1014_16_50,35025.50302926667
1014_17_00,35025.50302926667
1014_17_10,35025.50302926667
1014_17_20,35025.50302926667
1014_17_30,35025.50302926667
1014_17_40,35025.50302926667
1014_17_50,35025.50302926667
1014_18_00,35025.50302926667
1014_18_10,35025.50302926667
1014_18_20,35025.50302926667
1014_18_30,35025.50302926667
1014_18_40,35025.50302926667
1014_18_50,35025.50302926667
1014_19_00,35025.50302926667
1014_19_10,35025.50302926667
1014_19_20,35025.50302926667
1014_19_30,35025.50302926667
1014_19_40,35025.50302926667
1014_19_50,35025.50302926667
1014_20_00,35025.50302926667
1014_20_10,35025.50302926667
1014_20_20,35025.50302926667
1014_20_30,35025.50302926667
1014_20_40,35025.50302926667
1014_20_50,35025.50302926667
1014_21_00,35025.50302926667
1014_21_10,35025.50302926667
1014_21_20,35025.50302926667
1014_21_30,35025.50302926667
1014_21_40,35025.50302926667
1014_21_50,35025.50302926667
1015_19_20,19412.990376968195
1015_19_40,19412.990376968195
1015_20_10,19412.990376968195
1015_20_20,19412.990376968195
1015_20_30,19412.990376968195
1015_20_40,19412.990376968195
1015_20_50,19412.990376968195
1015_21_00,19412.990376968195
1015_21_10,19412.990376968195
1015_21_20,19412.990376968195
1015_21_30,19412.990376968195
1015_21_40,19412.990376968195
1015_21_50,19412.990376968195
1016_06_00,28537.70232660001
1016_06_10,28537.70232660001
1016_06_20,28537.70232660001
1016_06_30,28537.70232660001
1016_06_40,28537.70232660001
1016_06_50,28537.70232660001
1016_07_00,28537.70232660001
1016_07_10,28537.70232660001
1016_07_20,28537.70232660001
1016_07_30,28537.70232660001
1016_07_40,28537.70232660001
1016_07_50,28537.70232660001
1016_08_00,28537.70232660001
1016_08_10,28537.70232660001
1016_08_20,28537.70232660001
1016_08_30,28537.70232660001
1016_08_40,28537.70232660001
1016_08_50,28537.70232660001
1016_09_00,28537.70232660001
1016_09_10,28537.70232660001
1016_09_20,28537.70232660001
1016_09_30,28537.70232660001
1016_09_40,28537.70232660001
1016_09_50,28537.70232660001
1016_10_00,28537.70232660001
1016_10_10,28537.70232660001
1016_10_20,28537.70232660001
1016_10_30,28537.70232660001
1016_10_40,28537.70232660001
1016_10_50,28537.70232660001
1016_11_00,28537.70232660001
1016_11_10,28537.70232660001
1016_11_20,28537.70232660001
1016_11_30,28537.70232660001
1016_11_40,28537.70232660001
1016_11_50,28537.70232660001
1016_12_00,28537.70232660001
1016_12_10,28537.70232660001
1016_12_20,28537.70232660001
1016_12_30,28537.70232660001
1016_12_40,28537.70232660001
1016_12_50,28537.70232660001
1016_13_00,28537.70232660001
1016_13_10,28537.70232660001
1016_13_20,28537.70232660001
1016_13_30,28537.70232660001
1016_13_40,28537.70232660001
1016_13_50,28537.70232660001
1016_14_00,28537.70232660001
1016_14_10,28537.70232660001
1016_14_20,28537.70232660001
1016_14_30,28537.70232660001
1016_14_40,28537.70232660001
1016_14_50,28537.70232660001
1016_15_00,28537.70232660001
1016_15_10,28537.70232660001
1016_15_20,28537.70232660001
1016_15_30,28537.70232660001
1016_15_40,28537.70232660001
1016_15_50,28537.70232660001
1016_16_00,28537.70232660001
1016_16_10,28537.70232660001
1016_16_20,28537.70232660001
1016_16_30,28537.70232660001
1016_16_40,28537.70232660001
1016_16_50,28537.70232660001
1016_17_00,28537.70232660001
1016_17_10,28537.70232660001
1016_17_20,28537.70232660001
1016_17_30,28537.70232660001
1016_17_40,28537.70232660001
1016_17_50,28537.70232660001
1016_18_00,28537.70232660001
1016_18_10,28537.70232660001
1016_18_20,28537.70232660001
1016_18_30,28537.70232660001
1016_18_40,28537.70232660001
1016_18_50,28537.70232660001
1016_19_00,28537.70232660001
1016_19_10,28537.70232660001
1016_19_20,28537.70232660001
1016_19_30,28537.70232660001
1016_19_40,28537.70232660001
1016_19_50,28537.70232660001
1016_20_00,28537.70232660001
1016_20_10,28537.70232660001
1016_20_20,28537.70232660001
1016_20_30,28537.70232660001
1016_20_40,28537.70232660001
1016_20_50,28537.70232660001
1016_21_00,28537.70232660001
1016_21_30,28537.70232660001
1017_07_10,26578.21068784982
1017_07_20,26578.21068784982
1017_07_30,26578.21068784982
1017_08_00,26578.21068784982
1017_08_10,26578.21068784982
1017_08_30,26578.21068784982
1017_09_00,26578.21068784982
1017_09_10,26578.21068784982
1017_09_30,26578.21068784982
1017_09_40,26578.21068784982
1017_09_50,26578.21068784982
1017_10_10,26578.21068784982
1017_10_20,26578.21068784982
1017_10_30,26578.21068784982
1017_10_40,26578.21068784982
1017_11_10,26578.21068784982
1017_11_20,26578.21068784982
1017_11_30,26578.21068784982
1017_11_40,26578.21068784982
1017_12_00,26578.21068784982
1017_12_10,26578.21068784982
1017_12_20,26578.21068784982
1017_12_30,26578.21068784982
1017_12_40,26578.21068784982
1017_12_50,26578.21068784982
1017_13_00,26578.21068784982
1017_13_10,26578.21068784982
1017_13_20,26578.21068784982
1017_13_30,26578.21068784982
1017_13_40,26578.21068784982
1017_14_00,26578.21068784982
1017_14_10,26578.21068784982
1017_14_20,26578.21068784982
1017_14_30,26578.21068784982
1017_14_40,26578.21068784982
1017_15_20,26578.21068784982
1017_15_30,26578.21068784982
1017_15_40,26578.21068784982
1017_15_50,26578.21068784982
1017_16_20,26578.21068784982
1017_16_30,26578.21068784982
1017_16_50,26578.21068784982
1017_17_00,26578.21068784982
1017_17_20,26578.21068784982
1017_17_30,26578.21068784982
1017_17_40,26578.21068784982
1017_18_00,26578.21068784982
1017_18_30,26578.21068784982
1017_18_40,26578.21068784982
1017_18_50,26578.21068784982
1017_19_00,26578.21068784982
1017_19_10,26578.21068784982
1017_19_20,26578.21068784982
1017_19_30,26578.21068784982
1017_19_40,26578.21068784982
1017_20_10,26578.21068784982
1017_20_20,26578.21068784982
1017_20_30,26578.21068784982
1017_20_50,26578.21068784982
1017_21_00,26578.21068784982
1017_21_10,26578.21068784982
1017_21_20,26578.21068784982
1017_21_30,26578.21068784982
1017_21_40,26578.21068784982
1017_21_50,26578.21068784982
1018_07_30,54095.73722724292
1018_07_40,54095.73722724292
1018_07_50,54095.73722724292
1018_08_00,54095.73722724292
1018_08_20,54095.73722724292
1018_08_30,54095.73722724292
1018_08_40,54095.73722724292
1018_08_50,54095.73722724292
1018_09_30,54095.73722724292
1018_09_50,54095.73722724292
1018_10_10,54095.73722724292
1018_10_20,54095.73722724292
1018_10_30,54095.73722724292
1018_10_40,54095.73722724292
1018_10_50,54095.73722724292
1018_11_00,54095.73722724292
1018_11_10,54095.73722724292
1018_11_20,54095.73722724292
1018_11_30,54095.73722724292
1018_11_40,54095.73722724292
1018_12_00,54095.73722724292
1018_13_10,54095.73722724292
1018_13_20,54095.73722724292
1018_13_40,54095.73722724292
1018_13_50,54095.73722724292
1018_14_00,54095.73722724292
1018_14_20,54095.73722724292
1018_14_30,54095.73722724292
1018_14_40,54095.73722724292
1018_15_00,54095.73722724292
1018_15_10,54095.73722724292
1018_15_40,54095.73722724292
1018_16_50,54095.73722724292
1018_17_00,54095.73722724292
1018_17_10,54095.73722724292
1018_17_30,54095.73722724292
1018_17_40,54095.73722724292
1018_17_50,54095.73722724292
1018_18_00,54095.73722724292
1018_18_10,54095.73722724292
1018_18_20,54095.73722724292
1018_18_30,54095.73722724292
1018_18_40,54095.73722724292
1018_18_50,54095.73722724292
1018_19_10,54095.73722724292
1018_19_20,54095.73722724292
1018_19_30,54095.73722724292
1018_19_50,54095.73722724292
1018_20_00,54095.73722724292
1018_20_10,54095.73722724292
1018_20_20,54095.73722724292
1018_21_20,54095.73722724292
1018_21_50,54095.73722724292
1019_06_00,34876.51798187591
1019_06_10,34876.51798187591
1019_06_20,34876.51798187591
1019_06_30,34876.51798187591
1019_06_40,34876.51798187591
1019_07_00,34876.51798187591
1019_07_10,34876.51798187591
1019_07_20,34876.51798187591
1019_07_30,34876.51798187591
1019_07_40,34876.51798187591
1019_07_50,34876.51798187591
1019_08_00,34876.51798187591
1019_08_10,34876.51798187591
1019_08_20,34876.51798187591
1019_08_30,34876.51798187591
1019_08_40,34876.51798187591
1019_08_50,34876.51798187591
1019_09_00,34876.51798187591
1019_09_10,34876.51798187591
1019_09_20,34876.51798187591
1019_09_30,34876.51798187591
1019_09_50,34876.51798187591
1019_10_00,34876.51798187591
1019_10_10,34876.51798187591
1019_10_40,34876.51798187591
1019_10_50,34876.51798187591
1019_11_00,34876.51798187591
1019_11_10,34876.51798187591
1019_11_20,34876.51798187591
1019_11_30,34876.51798187591
1019_11_40,34876.51798187591
1019_11_50,34876.51798187591
1019_12_20,34876.51798187591
1019_13_20,34876.51798187591
1019_13_30,34876.51798187591
1019_13_40,34876.51798187591
1019_13_50,34876.51798187591
1019_14_00,34876.51798187591
1019_14_10,34876.51798187591
1019_14_20,34876.51798187591
1019_14_30,34876.51798187591
1019_14_40,34876.51798187591
1019_15_00,34876.51798187591
1019_15_10,34876.51798187591
1019_15_20,34876.51798187591
1019_15_40,34876.51798187591
1019_16_20,34876.51798187591
1019_16_30,34876.51798187591
1019_16_40,34876.51798187591
1019_16_50,34876.51798187591
1019_17_00,34876.51798187591
1019_17_10,34876.51798187591
1019_17_20,34876.51798187591
1019_17_40,34876.51798187591
1019_17_50,34876.51798187591
1019_18_00,34876.51798187591
1019_18_10,34876.51798187591
1019_18_20,34876.51798187591
1019_18_30,34876.51798187591
1019_18_40,34876.51798187591
1019_18_50,34876.51798187591
1019_19_00,34876.51798187591
1019_19_20,34876.51798187591
1019_19_30,34876.51798187591
1019_19_40,34876.51798187591
1019_19_50,34876.51798187591
1019_20_00,34876.51798187591
1019_20_10,34876.51798187591
1019_20_40,34876.51798187591
1019_21_10,34876.51798187591
1019_21_40,34876.51798187591
1019_21_50,34876.51798187591
101_07_30,35217.440939736574
101_08_10,35217.440939736574
101_08_20,35217.440939736574
101_09_20,35217.440939736574
101_09_40,35217.440939736574
101_10_00,35217.440939736574
101_10_10,35217.440939736574
101_10_30,35217.440939736574
101_10_50,35217.440939736574
101_11_10,35217.440939736574
101_11_20,35217.440939736574
101_11_30,35217.440939736574
101_12_10,35217.440939736574
101_12_20,35217.440939736574
101_12_30,35217.440939736574
101_12_50,35217.440939736574
101_13_00,35217.440939736574
101_13_10,35217.440939736574
101_13_20,35217.440939736574
101_13_50,35217.440939736574
101_14_00,35217.440939736574
101_14_10,35217.440939736574
101_14_20,35217.440939736574
101_14_30,35217.440939736574
101_14_50,35217.440939736574
101_15_20,35217.440939736574
101_15_30,35217.440939736574
101_15_40,35217.440939736574
101_15_50,35217.440939736574
101_16_10,35217.440939736574
101_16_20,35217.440939736574
101_16_30,35217.440939736574
101_16_40,35217.440939736574
101_16_50,35217.440939736574
101_17_30,35217.440939736574
101_17_40,35217.440939736574
101_17_50,35217.440939736574
101_18_00,35217.440939736574
101_18_10,35217.440939736574
101_18_20,35217.440939736574
101_18_30,35217.440939736574
101_19_00,35217.440939736574
101_19_10,35217.440939736574
101_19_20,35217.440939736574
101_19_30,35217.440939736574
101_19_40,35217.440939736574
101_20_10,35217.440939736574
101_20_20,35217.440939736574
101_20_30,35217.440939736574
101_20_40,35217.440939736574
101_21_20,35217.440939736574
101_21_30,35217.440939736574
101_21_40,35217.440939736574
101_21_50,35217.440939736574
1020_07_10,34980.2929185182
1020_07_20,34980.2929185182
1020_07_30,34980.2929185182
1020_07_40,34980.2929185182
1020_08_40,34980.2929185182
1020_09_00,34980.2929185182
1020_09_20,34980.2929185182
1020_09_40,34980.2929185182
1020_10_00,34980.2929185182
1020_10_20,34980.2929185182
1020_10_30,34980.2929185182
1020_10_40,34980.2929185182
1020_10_50,34980.2929185182
1020_11_00,34980.2929185182
1020_11_10,34980.2929185182
1020_11_20,34980.2929185182
1020_11_30,34980.2929185182
1020_11_40,34980.2929185182
1020_11_50,34980.2929185182
1020_12_00,34980.2929185182
1020_12_10,34980.2929185182
1020_12_20,34980.2929185182
1020_12_40,34980.2929185182
1020_12_50,34980.2929185182
1020_13_00,34980.2929185182
1020_13_20,34980.2929185182
1020_13_30,34980.2929185182
