,closeness_global,geometry
2566,1.1286037627632672e-07,"LINESTRING (8587082.348889057 3338044.527328565, 8587090.831434254 3338047.192565376, 8587179.441748926 3338075.063359494, 8587198.84473617 3338087.513856098, 8587211.101012107 3338101.385829873, 8587228.433456823 3338120.981762627, 8587242.025566651 3338135.780264685, 8587306.768982494 3338205.280139891, 8587425.891969593 3338335.777418579, 8587460.323088095 3338373.497742333, 8587466.935465848 3338380.706753147, 8587476.586865701 3338391.215670288, 8587611.238921765 3338537.83370058, 8587636.052036261 3338564.85515379, 8587651.414125992 3338581.773733744, 8587680.813603509 3338614.176745635, 8587714.688124558 3338651.504402586, 8587762.488713905 3338704.164373175, 8587803.643529652 3338749.513799387, 8587835.391848426 3338784.493759286, 8587863.344172563 3338815.298031052, 8587875.901011124 3338829.119995752, 8587896.506248871 3338851.395093111, 8587899.099993007 3338854.200108021, 8587920.061453123 3338875.536010054, 8587923.267454458 3338878.214106069, 8587940.64442697 3338892.746911397, 8587961.605887085 3338905.096635326, 8587978.815880364 3338912.344012064, 8588033.25111136 3338935.253871732, 8588077.444949206 3338953.861022308, 8588094.09834503 3338960.867268575, 8588102.714473616 3338970.970485277, 8588106.376884863 3338979.614072507)"
2567,1.1135036643058239e-07,"LINESTRING (8588134.407132644 3338969.764698961, 8588098.963006776 3338953.010626726, 8587965.724708246 3338894.625388703, 8587947.011901844 3338885.258389635, 8587925.304601138 3338866.917875362, 8587904.721627291 3338843.652747343, 8587885.251848351 3338821.631509876, 8587771.182766136 3338696.117499847, 8587646.571728142 3338559.004097018, 8587619.821654504 3338530.002693183, 8587475.061788676 3338373.116984831, 8587468.538466517 3338366.034897233, 8587365.59020143 3338254.460786324, 8587311.177234331 3338195.482107702, 8587249.628687872 3338128.774453767, 8587238.251835912 3338116.438143521, 8587202.440355724 3338076.738654993, 8587181.835117979 3338064.998899315, 8587093.525365932 3338038.43536072, 8587084.998292938 3338035.87165842)"
2568,8.789404699092044e-07,"LINESTRING (8584442.384900996 3342126.266494979, 8584318.842530115 3341968.843153101)"
2569,9.852513858909002e-07,"LINESTRING (8584495.384110563 3342193.794063897, 8584442.384900996 3342126.266494979)"
2570,6.998106253666263e-07,"LINESTRING (8584872.679260707 3343172.658684202, 8584880.972562773 3343177.597626605, 8584923.875094526 3343179.273566346, 8584928.472589493 3343179.451317542, 8584960.922221059 3343178.384810396, 8584971.185878111 3343174.360016338, 8584979.534839919 3343170.398706031, 8584999.472160723 3343155.848518706, 8585009.323935656 3343148.598824, 8585043.354303993 3343118.812904499, 8585056.879622122 3343108.42720746, 8585075.269602003 3343094.346856122, 8585127.400519542 3343062.961311627, 8585149.775737191 3343052.880371752, 8585159.994866446 3343048.271581895, 8585202.919662096 3343028.922299794, 8585241.747900484 3343018.282745942, 8585280.576138873 3343017.749498836, 8585339.085663233 3343024.135769141, 8585444.393901525 3343042.748654006, 8585575.238831002 3343072.0011534, 8585658.216379439 3343091.680605523, 8585665.84176456 3343093.013730756, 8585731.086118113 3343104.4532204, 8585816.189868825 3343120.93321284, 8585865.838361718 3343137.235475123, 8585889.827711983 3343148.141750562)"
2571,6.961706364397219e-07,"LINESTRING (8584872.679260707 3343172.658684202, 8584861.235617055 3343172.861828326, 8584849.402355183 3343174.360016338, 8584823.19774705 3343175.858204519, 8584785.671946704 3343187.945288242, 8584766.380278949 3343194.369730082, 8584734.097626619 3343204.171453667, 8584671.903427113 3343223.736832899, 8584633.208772112 3343235.900139665, 8584609.720359556 3343243.289544419, 8584504.222878132 3343275.272256117, 8584447.728236552 3343259.147576425, 8584402.688370578 3343235.189131863, 8584359.162449678 3343215.242839277, 8584352.872898448 3343214.290598179, 8584346.293916542 3343213.300267512, 8584312.47505524 3343210.633992999, 8584279.402034525 3343211.87825437, 8584242.132269006 3343216.893390676, 8584186.194224883 3343233.018018992, 8584178.457520274 3343234.859021112, 8584126.348866634 3343250.094910515, 8584080.295993291 3343259.26184574, 8584055.672121929 3343262.13127552, 8583928.166777175 3343274.916751155, 8583790.208532235 3343294.139425902, 8583748.819945557 3343297.897627128, 8583681.894667692 3343302.633470055, 8583543.535672585 3343312.790779618, 8583459.021915175 3343318.872472445, 8583447.878834147 3343317.9456172, 8583201.228238396 3343297.41515529, 8583186.378218325 3343296.945380096, 8582856.571962953 3343313.235162089, 8582807.368748019 3343318.821685852, 8582714.005091092 3343329.410694172, 8582614.463202426 3343340.710724364, 8582596.173410086 3343339.707687586, 8582586.744649217 3343339.047460889, 8582544.832860934 3343336.876331019, 8582517.915808059 3343338.476110887, 8582502.030516723 3343339.428360901, 8582455.39878203 3343352.213911057, 8582385.779572487 3343386.06330196, 8582320.679934271 3343413.691375974, 8582225.713276675 3343453.851220393, 8582168.584114 3343478.051299173, 8582113.859452328 3343489.833934841, 8582077.313263498 3343492.043180194, 8582055.327664068 3343491.421036351, 8581830.028146651 3343490.824286162, 8581790.042185558 3343502.708507761, 8581780.83606367 3343497.210784266, 8581740.594067749 3343508.714106703, 8581692.771214504 3343532.622257999, 8581640.94085959 3343558.536558822, 8581558.920658775 3343587.231532093, 8581456.373143855 3343623.113032937, 8581431.62682105 3343631.772348104)"
2572,7.134932727135513e-07,"LINESTRING (8585892.29900468 3343143.17742617, 8585884.339661088 3343139.736680687, 8585853.526426036 3343124.513614521, 8585817.748341694 3343113.289947236, 8585723.583184434 3343095.032463507, 8585707.041108102 3343093.153391502, 8585666.275910573 3343083.618374833, 8585574.993928121 3343064.776897334, 8585432.315736774 3343032.566158504, 8585347.468020888 3343018.676333106, 8585296.094075888 3343012.201190954, 8585267.173272179 3343008.59542689, 8585239.209816094 3343010.309434331, 8585212.192575678 3343018.104996906, 8585154.785114275 3343041.428230207, 8585144.198630702 3343045.732304418, 8585103.366641479 3343066.236983917, 8585078.252964355 3343082.22176844, 8585052.371182745 3343102.536057743, 8584993.783734743 3343148.548038063, 8584981.816889482 3343157.943439981, 8584952.406280013 3343171.071620838, 8584923.463212408 3343172.011162329, 8584880.393701421 3343169.548040189, 8584872.679260707 3343172.658684202)"
2573,6.540201320297503e-07,"LINESTRING (8585889.827711983 3343148.141750562, 8585905.022822479 3343155.835822215, 8585906.570163399 3343156.623004714)"
2574,6.35714354490719e-07,"LINESTRING (8587231.439083075 3341481.00769721, 8587231.728513751 3341497.980774241, 8587226.407442091 3341523.51025261, 8587185.408473633 3341634.616739503, 8587160.450643796 3341702.230671714, 8587142.372358492 3341730.947019795, 8587118.973001529 3341755.943750044, 8587079.610429583 3341790.512693299, 8587038.555801379 3341823.190139294, 8586849.268139234 3341972.639064933, 8586839.494287942 3341981.665468329)"
2575,5.503880894728965e-07,"LINESTRING (8586003.406988442 3340896.255924474, 8586052.977557689 3340961.200271908)"
2576,5.288784230618297e-07,"LINESTRING (8585879.97593705 3340734.531155111, 8586003.406988442 3340896.255924474)"
2577,6.142147937588881e-07,"LINESTRING (8586052.977557689 3340961.200271908, 8586075.564282373 3340990.79093123, 8586177.677651277 3341124.590789382, 8586234.150028955 3341198.587514218, 8586250.547389951 3341219.597124447, 8586323.973726077 3341313.664729802, 8586404.646961056 3341417.025612493, 8586510.756699679 3341552.975216354, 8586561.28461655 3341617.694267758, 8586660.470282847 3341748.682125231)"
2578,6.741031709930577e-07,"LINESTRING (8586660.470282847 3341748.682125231, 8586678.403852817 3341778.833128397)"
2579,6.985018150728125e-07,"LINESTRING (8586678.403852817 3341778.833128397, 8586680.652506528 3341781.562591015, 8586804.139217665 3341936.013004469, 8586839.494287942 3341981.665468329, 8586846.75231874 3341991.034653031, 8586858.173698496 3342005.786688969, 8586938.40165551 3342109.381482585, 8587009.14519191 3342200.687760603, 8587018.429237442 3342212.685086615, 8587040.904642634 3342241.707234409, 8587198.878132019 3342445.663882926, 8587239.442954464 3342498.034209948, 8587247.981159408 3342506.464264939, 8587406.845204718 3342663.500410308, 8587406.845204718 3342672.23527514, 8587398.106624691 3342687.33086179, 8587223.212572707 3342922.628715497, 8587204.800328929 3342945.050344303)"
2580,5.291000280666526e-07,"LINESTRING (8586015.273646159 3340886.887512785, 8585975.031650238 3340834.587016201, 8585900.781549878 3340738.072830284, 8585891.230337568 3340725.657930057)"
2581,5.505420652956612e-07,"LINESTRING (8586064.332145752 3340950.663931234, 8586015.273646159 3340886.887512785)"
2582,7.774378208539699e-07,"LINESTRING (8583725.342664948 3342492.24489818, 8583711.472256396 3342517.852465204, 8583321.208385574 3342759.330317597, 8583199.424862644 3342838.300369387, 8583188.35970526 3342849.79042414, 8583180.277910229 3342867.653987598, 8583177.717561942 3342904.244531712, 8583186.378218325 3343296.945380096)"
2583,9.35047922076177e-07,"LINESTRING (8583768.167273058 3342413.226123456, 8583725.342664948 3342492.24489818)"
2584,5.673567479407108e-07,"LINESTRING (8587253.469210302 3342988.014658517, 8587206.781815864 3342954.597957655)"
2585,1.1733342139491518e-06,"LINESTRING (8586246.339513199 3342499.202229297, 8586271.453190321 3342514.9451088)"
2586,1.5569719926056482e-06,"LINESTRING (8585441.63317815 3341460.746670334, 8585456.828288646 3341480.042885706, 8585498.061028035 3341533.640810099, 8585525.011476757 3341568.742362993, 8585534.395709831 3341580.866067396, 8585556.915642817 3341609.810663012, 8585584.756647466 3341645.585254847, 8585615.937236836 3341685.676271178, 8585640.761483282 3341717.566361807, 8585667.956834884 3341752.541449814, 8585703.478884395 3341798.180587152, 8585794.71633905 3341915.433900131, 8585914.407055551 3342069.263794962, 8585920.807926271 3342077.490450132, 8586015.919299206 3342199.722896758, 8586049.938535592 3342243.446533998, 8586067.126264971 3342265.524232524, 8586076.566157788 3342277.673964984, 8586105.498093447 3342314.859578932, 8586133.083063265 3342350.305983293, 8586159.365595041 3342384.08933864, 8586194.386706844 3342429.095858885, 8586228.472734924 3342472.896427175, 8586246.339513199 3342499.202229297)"
2587,1.1207920061732626e-06,"LINESTRING (8586271.453190321 3342514.9451088, 8586273.579392595 3342517.776289917, 8586322.938454812 3342583.452243938, 8586401.685862601 3342685.820032747, 8586408.22031671 3342694.313687332)"
2588,1.3017663132650823e-07,"LINESTRING (8585925.9174909 3342060.199245636, 8585914.407055551 3342069.263794962, 8585792.356365845 3342165.317929283, 8585635.997009078 3342288.363707448, 8585595.432186631 3342320.280638223, 8585556.526024599 3342350.902682171, 8585519.278522979 3342380.204438832, 8585485.982863285 3342407.094062772, 8585482.220264496 3342409.366606673, 8585440.998657055 3342441.81705251, 8585393.220331606 3342479.853748144, 8585360.670512497 3342505.016935842, 8585322.365475716 3342535.169658032, 8585270.82455148 3342575.682328687, 8585224.849601783 3342611.903884215, 8585179.075027168 3342647.922402562, 8585117.838175282 3342696.116526524, 8585072.442086935 3342731.843263574, 8585050.40082776 3342749.186127978, 8585024.374330811 3342767.265389976, 8584973.479059622 3342803.33511482, 8584960.17638047 3342809.860939651)"
2589,1.3277943212418572e-06,"LINESTRING (8583781.147125684 3342414.114828139, 8583805.214399593 3342369.413056452, 8583857.256261539 3342328.088490975, 8584004.665531248 3342211.034660171, 8584145.161860578 3342102.716352027)"
2590,2.096321955505082e-06,"LINESTRING (8585382.277625661 3341360.67339301, 8585269.9673914 3341215.750649512)"
2591,1.978009715395995e-06,"LINESTRING (8585452.965502314 3341451.860264799, 8585382.277625661 3341360.67339301)"
2592,1.4875465247905316e-06,"LINESTRING (8585269.9673914 3341215.750649512, 8585592.704859108 3340961.14949434, 8585598.126118308 3340956.871485149, 8585680.847631918 3340893.66628156, 8585703.233981516 3340877.836465497, 8585753.016057799 3340834.40929642, 8585879.97593705 3340734.531155111, 8585891.230337568 3340725.657930057, 8585958.255802974 3340672.774139556, 8585969.142849173 3340664.192920256, 8586059.712386884 3340592.991863514, 8586139.461670088 3340529.851862841, 8586307.576365083 3340398.165180248, 8586449.497583896 3340286.612070369, 8586496.162714437 3340249.952582144, 8586623.768246733 3340149.685337063, 8586667.438882971 3340115.374539565, 8586677.98083875 3340107.428359377, 8586725.080115303 3340070.477414646, 8586839.438628197 3339981.597549099, 8586856.470510287 3339969.005648268, 8586876.853109051 3339953.951234125, 8586906.14126708 3339935.253827849, 8586942.898962939 3339924.667528033, 8587143.941963313 3339882.95708118, 8587153.081293507 3339880.837290212, 8587167.029625703 3339877.587790943, 8587173.820114641 3339876.08997514)"
2593,2.169556571768744e-06,"LINESTRING (8585259.559019011 3341223.964080839, 8585269.9673914 3341215.750649512)"
2594,1.9831741956624547e-06,"LINESTRING (8585371.190204378 3341368.937693171, 8585441.63317815 3341460.746670334)"
2595,5.096710698849945e-08,"LINESTRING (8585753.016057799 3340834.40929642, 8585744.878603023 3340824.025387539, 8585588.597169897 3340624.866634166, 8585492.127699176 3340501.937832848, 8585431.447444744 3340424.593808159, 8585267.952508615 3340216.250822018, 8585122.368878556 3340030.734002176, 8585077.084109703 3339973.029470118, 8585075.002435224 3339970.363846674, 8584961.790513089 3339826.090949705, 8584895.421832677 3339741.528416295, 8584812.021270175 3339635.235776825, 8584764.5546393 3339574.740489368, 8584694.467887897 3339485.432381751, 8584635.78025235 3339411.051727392, 8584567.619328137 3339328.865396861, 8584554.472496275 3339312.643969659, 8584514.664646368 3339263.510174563, 8584451.735738222 3339182.809802136, 8584423.694358492 3339146.864150876, 8584394.706763089 3339109.687412675, 8584368.535550805 3339076.128165851, 8584341.72981742 3339041.756680258, 8584310.449040508 3339001.635572003, 8584269.884218061 3338949.621737415, 8584240.250969613 3338911.620543455, 8584232.748035934 3338902.01237637, 8584191.916046711 3338849.656238014, 8584151.573863247 3338797.922229907, 8584116.074077632 3338752.39494645, 8584071.000815811 3338694.581740666, 8584043.449241839 3338658.243953329, 8584015.374466261 3338621.220889119, 8584008.394734189 3338612.019080812, 8583988.524205083 3338585.784443032, 8583962.597895676 3338551.629992272, 8583947.380521284 3338531.563817465, 8583931.996167658 3338511.269216104, 8583902.095752431 3338471.847771401, 8583838.209496664 3338387.611161539, 8583827.199999025 3338375.046156297)"
2596,1.713780485372371e-07,"LINESTRING (8584731.125396214 3337646.727695034, 8584745.251839597 3337658.720905648, 8584849.569334419 3337792.512567246, 8584859.265262067 3337804.962798954, 8584891.681497784 3337846.489038433, 8584930.053326262 3337895.668356131, 8584990.755844593 3337973.479927338, 8585031.810472796 3338026.08644281, 8585070.538523644 3338075.723324362, 8585109.233178644 3338125.322316411, 8585150.165355409 3338177.777132638, 8585188.626239477 3338227.071903206, 8585227.665984899 3338277.102982587, 8585288.156996196 3338354.637567064, 8585329.044645164 3338407.029829389, 8585367.505529232 3338456.338143009, 8585430.534624921 3338537.110252377, 8585465.756111806 3338581.07566738, 8585470.375870675 3338586.850581148, 8585485.749092354 3338606.041081867, 8585581.940264348 3338726.134646802, 8585608.17826833 3338758.906087263, 8585612.987270331 3338765.061847109, 8585644.602005715 3338804.674547303)"
2597,1.6892106330844916e-07,"LINESTRING (8585644.602005715 3338804.674547303, 8585678.966332523 3338849.554699036, 8585791.265434837 3338993.360053211, 8585967.907202827 3339219.580577869, 8586018.702286476 3339284.630956989, 8586030.802715125 3339300.116167379, 8586079.382540906 3339362.323739668, 8586179.748193808 3339490.852285314, 8586184.278897081 3339496.652980804, 8586231.712132109 3339557.389080329, 8586341.528809775 3339698.016112766, 8586373.989573291 3339739.586353029, 8586504.745447176 3339907.036407149, 8586539.499392204 3339951.552176449, 8586656.106558809 3340100.865782841)"
2598,6.138521656513847e-07,"LINESTRING (8586665.791354507 3341734.641302506, 8586617.011153642 3341665.630747871, 8586572.806183849 3341608.591941923, 8586539.299017118 3341565.352805733, 8586522.333926722 3341543.454001609, 8586440.647684379 3341438.035568589, 8586416.936632838 3341407.441021213, 8586336.697543876 3341303.889792396, 8586263.527242577 3341209.46680672, 8586249.946264699 3341191.935535799, 8586087.776030513 3340981.143175765, 8586064.332145752 3340950.663931234)"
2599,6.732629462996411e-07,"LINESTRING (8586682.979083885 3341764.233686731, 8586665.791354507 3341734.641302506)"
2600,8.322875334665619e-07,"LINESTRING (8584310.003762543 3341975.660560744, 8584321.402878402 3341990.311016581, 8584433.646320967 3342134.582054092)"
2601,9.198376624129957e-07,"LINESTRING (8584433.646320967 3342134.582054092, 8584485.532335626 3342201.271757174)"
2602,6.905700105802011e-07,"LINESTRING (8585159.994866446 3343048.271581895, 8585154.785114275 3343041.428230207, 8584980.403131949 3342812.184337202, 8584973.479059622 3342803.33511482, 8584939.448691284 3342760.86654724, 8584883.788945889 3342689.133700032, 8584869.1393009 3342670.051558394, 8584847.49879189 3342642.475817375, 8584813.435027707 3342599.068263845, 8584787.497586353 3342566.020724733, 8584697.506909994 3342451.35160783, 8584648.581993792 3342389.015291665, 8584607.527365588 3342336.175653869, 8584556.409455415 3342271.605445187, 8584533.644619549 3342242.557840749, 8584517.90404355 3342222.486084805, 8584495.384110563 3342193.794063897)"
2603,2.102126276446457e-06,"LINESTRING (8585259.559019011 3341223.964080839, 8585371.190204378 3341368.937693171)"
2604,2.068075749761729e-06,"LINESTRING (8584976.662797058 3341448.293009396, 8585073.110003881 3341371.032332278, 8585135.738349402 3341321.637021747, 8585209.220345274 3341263.67298282, 8585245.187672749 3341235.300401669, 8585259.559019011 3341223.964080839)"
2605,9.377926403445176e-07,"LINESTRING (8584485.532335626 3342201.271757174, 8584508.085664462 3342230.255793182, 8584548.227472842 3342281.685791313, 8584589.215309352 3342334.56329918, 8584596.96314591 3342344.605605999, 8584637.539100304 3342397.267536656, 8584686.675523542 3342459.794328978, 8584776.321109477 3342575.034835956, 8584857.216983438 3342678.9895641, 8584871.232107326 3342696.941769895, 8584929.574652452 3342768.306471824, 8584960.17638047 3342809.860939651, 8584968.692321518 3342820.716161216)"
2606,6.867627239857937e-07,"LINESTRING (8584968.692321518 3342820.716161216, 8584980.403131949 3342812.184337202, 8585024.663761489 3342780.659802926, 8585054.898135189 3342757.857568686, 8585099.559514893 3342722.765565402, 8585141.115080805 3342690.111295521, 8585181.178965544 3342658.929843793, 8585258.122997578 3342598.179546771, 8585300.591383316 3342564.814611724, 8585328.410124065 3342542.964941362, 8585334.310057079 3342538.318240975, 8585373.193955213 3342507.771939612, 8585421.617933707 3342469.722468091, 8585437.993030803 3342456.848897831, 8585488.398496233 3342417.23799078, 8585524.287900066 3342387.910760803, 8585559.520518901 3342361.363960484, 8585607.076205369 3342324.000476441, 8585642.242032511 3342296.374672116, 8585798.690444872 3342173.443079606, 8585920.807926271 3342077.490450132, 8585932.329493567 3342068.451286088)"
2607,8.359419967141083e-07,"LINESTRING (8584968.692321518 3342820.716161216, 8585144.198630702 3343045.732304418, 8585149.775737191 3343052.880371752)"
2608,1.4533520970417222e-06,"LINESTRING (8584145.161860578 3342102.716352027, 8584211.920159206 3342051.261656848)"
2609,9.395898652442409e-07,"LINESTRING (8583605.206670484 3340066.567805075, 8583620.991774278 3340079.781782314, 8583655.233649647 3340123.561902721, 8583853.738565631 3340377.372665598, 8584331.68879935 3340988.493241461, 8584377.240734983 3341049.477363257, 8584399.526897041 3341075.221785232, 8584428.469964646 3341112.251694759, 8584460.407526555 3341153.077384986, 8584490.541712712 3341191.592781278, 8584518.961578712 3341227.709000983, 8584537.8524963 3341252.095439024, 8584558.802824466 3341278.881219078, 8584589.60492757 3341319.682032515, 8584617.590647554 3341353.881690896, 8584648.715577181 3341393.844877777, 8584702.482891234 3341464.110811127, 8584724.802449139 3341493.283660251, 8584739.363038532 3341512.300634728, 8584790.325101418 3341578.898344983)"
2610,5.811199863140145e-07,"LINESTRING (8582657.933463579 3338313.845866411, 8582742.235713957 3338519.404821805, 8582766.336383713 3338575.85920897, 8582812.21114587 3338678.868776759, 8582842.033637453 3338748.181110432, 8582862.193597237 3338797.769922039, 8582872.76894886 3338823.027667942, 8582881.373945499 3338845.201216135, 8582886.205211401 3338855.723193287, 8582938.235941397 3338979.334837588, 8582970.318218643 3339052.723052996, 8582976.596637923 3339067.078353223, 8583009.435887707 3339142.205946841, 8583044.278888326 3339221.928732352, 8583051.915405396 3339239.406630381, 8583082.016195705 3339310.663890699, 8583124.796276018 3339411.952923953, 8583146.381125282 3339448.889342659, 8583155.008385818 3339463.651245957, 8583201.695780259 3339522.864032511, 8583217.848238371 3339543.35057579, 8583250.309001887 3339585.326510117, 8583297.16337556 3339645.936084021, 8583310.777749285 3339663.541471799, 8583362.519048605 3339730.459928825, 8583370.534051944 3339740.830288944, 8583395.547541525 3339773.185356859, 8583431.258834172 3339819.388885974, 8583408.460602455 3339837.362609979, 8583454.057065886 3339894.850764933, 8583566.768050313 3340036.966512839, 8583580.382424036 3340054.128145924, 8583605.206670484 3340066.567805075)"
2611,1.1758767592009475e-06,"LINESTRING (8584790.325101418 3341578.898344983, 8584744.138644688 3341615.434554488, 8584708.516407635 3341643.604827796, 8584669.40987052 3341674.542686729, 8584640.533594606 3341697.381144265, 8584618.113849163 3341715.128899946, 8584587.356273856 3341739.440063033, 8584555.26286466 3341764.817664087, 8584519.017238459 3341793.49606207, 8584514.297292048 3341797.190362202, 8584476.7937556 3341826.528981546, 8584435.984030275 3341858.470191734, 8584377.786200488 3341904.008131122, 8584365.641244043 3341913.51690931)"
2612,1.0421523177160773e-06,"LINESTRING (8584203.437614007 3342040.445151197, 8584160.991492169 3342073.643726478, 8584122.775510978 3342103.554253971, 8584079.85071533 3342137.146548184, 8584051.030099163 3342159.693804707, 8584018.135189634 3342185.44038098, 8583997.641271377 3342201.47488642, 8583965.937480401 3342226.599459263, 8583929.591666657 3342255.38042053, 8583892.533408171 3342284.758140143, 8583849.820119554 3342318.579415633, 8583796.576007107 3342360.779956865, 8583768.167273058 3342413.226123456)"
2613,1.554677942831759e-06,"LINESTRING (8586253.998294165 3342486.011234163, 8586241.241080521 3342465.456668276, 8586205.919406092 3342420.069151043, 8586078.692360064 3342256.561114145, 8585963.4098954 3342108.391234403, 8585932.329493567 3342068.451286088, 8585925.9174909 3342060.199245636, 8585847.125555316 3341958.94077953, 8585729.082367279 3341807.232262256, 8585692.558442349 3341760.285492654, 8585545.193700438 3341570.900508515, 8585536.777946934 3341560.122479378, 8585502.780974446 3341516.134500705, 8585467.993633572 3341471.219941643, 8585452.965502314 3341451.860264799)"
2614,1.120421024712356e-06,"LINESTRING (8586419.263210196 3342685.718464417, 8586412.617436597 3342677.262903439, 8586333.569466183 3342576.647219874, 8586280.637048312 3342505.169286266, 8586276.551623002 3342500.471815662)"
2615,1.1740790566611547e-06,"LINESTRING (8586276.551623002 3342500.471815662, 8586253.998294165 3342486.011234163)"
2616,1.9277130357659567e-07,"LINESTRING (8586281.561000086 3343218.010687126, 8586297.156860746 3343206.545706452, 8586292.203143407 3343129.338270798, 8586289.364496391 3343097.444786063, 8586287.349613607 3343055.038758737, 8586283.475695329 3342991.658505987, 8586278.232547311 3342915.582288451, 8586279.07857544 3342871.335890663, 8586287.160370473 3342831.761834383, 8586296.522339648 3342803.677910985, 8586313.977235805 3342776.444687627, 8586319.398495007 3342773.169086908, 8586337.588099802 3342749.313089002, 8586408.22031671 3342694.313687332, 8586419.263210196 3342685.718464417, 8586472.418267051 3342647.020986211, 8586519.027737845 3342610.735854942, 8586608.09446243 3342541.377953344, 8586743.369907642 3342436.053156881, 8586769.685835265 3342412.870641601, 8586791.793886136 3342395.083865174, 8586913.800048046 3342296.895194551, 8586969.671300475 3342251.927209706, 8587018.429237442 3342212.685086615, 8587028.570443055 3342203.264963052)"
2617,1.9269555269628357e-07,"LINESTRING (8587019.18620998 3342191.191472151, 8587009.14519191 3342200.687760603, 8586762.027054299 3342403.513854739, 8586736.067349045 3342426.544004147, 8586691.88464315 3342460.987736611, 8586596.49497149 3342535.360096497, 8586497.888166545 3342610.456543609, 8586412.617436597 3342677.262903439, 8586401.685862601 3342685.820032747, 8586330.140825868 3342741.87317507, 8586301.208890211 3342771.340844995, 8586283.765126003 3342799.424699925, 8586281.661187626 3342805.328411171, 8586272.699968619 3342830.47952013, 8586266.310229845 3342870.904219216, 8586267.167389926 3342915.163311826, 8586280.314221788 3343100.098341382, 8586285.167751588 3343207.878843234, 8586281.561000086 3343218.010687126)"
2618,6.980614783560525e-07,"LINESTRING (8587204.800328929 3342945.050344303, 8587232.273979256 3342930.398833987, 8587410.129129697 3342693.780453254, 8587420.448446495 3342678.684859261, 8587422.040315211 3342665.976134493, 8587418.856577775 3342654.854423308, 8587259.168768233 3342497.412112729, 8587250.98678566 3342489.350243243, 8587052.170175102 3342233.63282471, 8587028.570443055 3342203.264963052, 8587019.18620998 3342191.191472151, 8586948.988139085 3342100.900897998, 8586856.537301982 3341981.982852526, 8586849.268139234 3341972.639064933, 8586815.08192361 3341928.662413875, 8586686.507911744 3341769.083238615, 8586682.979083885 3341764.233686731)"
2619,1.3529491363087172e-07,"LINESTRING (8586193.574074565 3339489.621065808, 8586184.278897081 3339496.652980804, 8586083.501362067 3339575.565538642, 8585977.135588614 3339658.933859045, 8585930.336874684 3339695.617101347, 8585880.45461086 3339734.851781692, 8585728.147283556 3339854.638224988, 8585710.514276214 3339868.499351891, 8585658.628261557 3339909.308522924, 8585574.381670922 3339975.555466163, 8585468.527967127 3340059.269024059, 8585425.903734103 3340092.310320434, 8585416.341389844 3340099.824910267, 8585374.596580798 3340132.663210016, 8585267.952508615 3340216.250822018)"
2620,1.0693520308719166e-07,"LINESTRING (8582611.279464988 3340913.571000889, 8582598.444327699 3340923.117152382, 8582592.110248674 3340928.0806461, 8582306.976504955 3341151.73176011, 8582074.741783263 3341333.887447842, 8582067.951294325 3341338.673368676, 8581547.73304995 3341746.346218791, 8581537.859011116 3341753.976001669, 8581356.274657736 3341896.098965674, 8581345.977604836 3341904.477856987, 8581266.963030271 3341966.367559016, 8581107.219560983 3342091.480853812, 8580751.865482472 3342374.872225265, 8580732.462495226 3342390.335650519, 8580729.111778554 3342393.014455903, 8580709.385964785 3342408.744513609, 8580517.482294606 3342498.681698924, 8580441.907492306 3342535.093482649, 8580276.108242719 3342614.989005501, 8580181.742710372 3342660.872334367, 8579925.307131382 3342785.585903221, 8579833.301572241 3342830.263685072, 8579631.468203485 3342926.48838163, 8579377.303542105 3343051.559946948, 8579308.864319166 3343086.348105935, 8579229.515786126 3343130.836453893, 8578974.215665942 3343287.219767649, 8578859.768097458 3343355.768981809, 8578849.381988967 3343361.749120833, 8578725.750562493 3343436.507434534, 8578712.247508259 3343444.620666821, 8578604.312129986 3343509.031527444, 8578517.616510555 3343560.771209378, 8578327.326972993 3343675.183281669, 8578278.836202804 3343704.348296954, 8578206.46740184 3343747.848347508, 8578098.921641784 3343812.48922911, 8577838.523088921 3343972.562790159, 8577727.982834563 3344037.090491181, 8577707.778346986 3344037.572989928, 8577690.156471591 3344034.589116361, 8577676.174743548 3344027.98650489)"
2621,7.646376401470341e-07,"LINESTRING (8586273.579392595 3342517.776289917, 8586280.637048312 3342505.169286266, 8586680.652506528 3341781.562591015, 8586686.507911744 3341769.083238615, 8586803.037154706 3341558.294404631, 8586849.290403131 3341481.452018321)"
2622,5.113814162794624e-07,"LINESTRING (8585918.403425271 3343154.197974904, 8585995.091422478 3343014.918211001, 8586021.117919426 3342968.04334503, 8586192.193712877 3342660.161357393, 8586273.579392595 3342517.776289917)"
2623,9.487808121083084e-07,"LINESTRING (8586849.290403131 3341481.452018321, 8586881.060985804 3341433.503508781, 8586894.608567832 3341412.163494461, 8586900.686612032 3341392.219942798, 8586902.400932189 3341362.780725587, 8586910.727630099 3341345.858600541)"
